meteostat_id,doy,name,alt,wmo_id,national_id,icao_id,tavg,tmin,tmax,prcp,snow,n_obs,lon,lat
34319,359,Kupians'K,87,34319,NA,NA,-4.4625,-6.3545454545454545,-2.07,2.55,399,16,37.699999999999996,49.6333
34319,360,Kupians'K,87,34319,NA,NA,-3.958823529411765,-8.053333333333333,-1.11,0.7777777777777778,289.5,17,37.699999999999996,49.6333
34319,361,Kupians'K,87,34319,NA,NA,-2.7111111111111112,-7.008333333333333,0.7444444444444445,2.6375,201,18,37.699999999999996,49.6333
34319,362,Kupians'K,87,34319,NA,NA,-2.077777777777778,-4.861538461538462,0.30999999999999994,2.6142857142857143,126,18,37.699999999999996,49.6333
34319,363,Kupians'K,87,34319,NA,NA,-1.36875,-2.3,1.6090909090909091,2.6333333333333333,65.25,16,37.699999999999996,49.6333
34319,364,Kupians'K,87,34319,NA,NA,-2.4176470588235293,-4.091666666666667,1.71,0.7,59.5,17,37.699999999999996,49.6333
34319,365,Kupians'K,87,34319,NA,NA,-4.628571428571429,-2.9875000000000003,-1.2333333333333332,4.757142857142857,47.5,14,37.699999999999996,49.6333
34319,366,Kupians'K,87,34319,NA,NA,-6.5,-9.275,2.6,NA,84,4,37.699999999999996,49.6333
34321,1,Valujki,112,34321,NA,NA,-3.835483870967742,-6.38,-1.6774193548387097,1.664516129032258,114.125,31,38.10000000000001,50.2167
34321,2,Valujki,112,34321,NA,NA,-3.806451612903226,-6.616129032258065,-1.296774193548387,1.2193548387096773,98,31,38.10000000000001,50.2167
34321,3,Valujki,112,34321,NA,NA,-4.025806451612903,-6.358064516129033,-1.1709677419354838,0.7129032258064516,97.8,31,38.10000000000001,50.2167
34321,4,Valujki,112,34321,NA,NA,-4.209677419354839,-6.480645161290322,-2.3064516129032255,1.5548387096774194,97.14285714285714,31,38.10000000000001,50.2167
34321,5,Valujki,112,34321,NA,NA,-4.851612903225806,-7.823333333333333,-2.412903225806452,1.2741935483870968,114.875,31,38.10000000000001,50.2167
34321,6,Valujki,112,34321,NA,NA,-5.619354838709677,-8.496666666666666,-2.638709677419355,1.2225806451612904,75.71428571428571,31,38.10000000000001,50.2167
34321,7,Valujki,112,34321,NA,NA,-6.035483870967742,-8.996666666666666,-3.3,1.7838709677419355,101,31,38.10000000000001,50.2167
34321,8,Valujki,112,34321,NA,NA,-5.909677419354839,-8.63225806451613,-3.2838709677419358,1.935483870967742,119.88888888888889,31,38.10000000000001,50.2167
34321,9,Valujki,112,34321,NA,NA,-5.238709677419355,-7.987096774193549,-2.3516129032258064,1.1483870967741936,137.14285714285714,31,38.10000000000001,50.2167
34321,10,Valujki,112,34321,NA,NA,-4.209677419354839,-7.038709677419355,-1.667741935483871,0.8709677419354839,110.88888888888889,31,38.10000000000001,50.2167
34321,11,Valujki,112,34321,NA,NA,-3.9935483870967743,-6.812903225806451,-1.5933333333333335,1.7666666666666666,172.2,31,38.10000000000001,50.2167
34321,12,Valujki,112,34321,NA,NA,-3.893548387096774,-6.6466666666666665,-1.4066666666666665,2.0193548387096776,153.625,31,38.10000000000001,50.2167
34321,13,Valujki,112,34321,NA,NA,-4.241935483870968,-6.948387096774193,-1.6333333333333333,2.074193548387097,124.63636363636364,31,38.10000000000001,50.2167
34321,14,Valujki,112,34321,NA,NA,-3.5580645161290323,-6.519354838709678,-0.7774193548387096,0.964516129032258,147.77777777777777,31,38.10000000000001,50.2167
34321,15,Valujki,112,34321,NA,NA,-3.293548387096774,-5.548387096774193,-1.0161290322580645,0.8935483870967742,136.2,31,38.10000000000001,50.2167
34321,16,Valujki,112,34321,NA,NA,-2.987096774193548,-5.3533333333333335,-0.7483870967741936,1.403225806451613,140.14285714285714,31,38.10000000000001,50.2167
34321,17,Valujki,112,34321,NA,NA,-4.690322580645161,-8.033333333333333,-1.632258064516129,0.6774193548387096,151.22222222222223,31,38.10000000000001,50.2167
34321,18,Valujki,112,34321,NA,NA,-4.67741935483871,-7.825806451612904,-2.109677419354839,1.3451612903225807,162.375,31,38.10000000000001,50.2167
34321,19,Valujki,112,34321,NA,NA,-5.587096774193548,-8.393333333333333,-2.403225806451613,1.6483870967741936,147.75,31,38.10000000000001,50.2167
34321,20,Valujki,112,34321,NA,NA,-7.2,-10.419354838709678,-4.41,1.5741935483870968,141,31,38.10000000000001,50.2167
34321,21,Valujki,112,34321,NA,NA,-6.180645161290323,-9.587096774193549,-2.858064516129032,2.1,145.8,31,38.10000000000001,50.2167
34321,22,Valujki,112,34321,NA,NA,-6.116129032258065,-9.206451612903226,-3.0129032258064514,1.835483870967742,158.7,31,38.10000000000001,50.2167
34321,23,Valujki,112,34321,NA,NA,-6.4,-8.813333333333333,-4.123333333333333,2.47741935483871,187.3,31,38.10000000000001,50.2167
34321,24,Valujki,112,34321,NA,NA,-6.674193548387096,-9.651612903225807,-3.55,2.0935483870967744,198.1,31,38.10000000000001,50.2167
34321,25,Valujki,112,34321,NA,NA,-7.264516129032258,-10.335483870967742,-4.096666666666667,1.6387096774193548,224.33333333333334,31,38.10000000000001,50.2167
34321,26,Valujki,112,34321,NA,NA,-7.296774193548387,-10.596774193548388,-3.5516129032258066,0.6806451612903226,201.7,31,38.10000000000001,50.2167
34321,27,Valujki,112,34321,NA,NA,-6.509677419354839,-9.467741935483872,-3.3161290322580643,1.2806451612903227,201.9,31,38.10000000000001,50.2167
34321,28,Valujki,112,34321,NA,NA,-4.703225806451613,-7.683870967741935,-1.7516129032258065,1.5451612903225806,227.375,31,38.10000000000001,50.2167
34321,29,Valujki,112,34321,NA,NA,-3.6935483870967745,-5.983870967741936,-1.432258064516129,1.835483870967742,235.66666666666666,31,38.10000000000001,50.2167
34321,30,Valujki,112,34321,NA,NA,-4.241935483870968,-6.783870967741936,-2.16,1.7096774193548387,204.9,31,38.10000000000001,50.2167
34321,31,Valujki,112,34321,NA,NA,-4.703225806451613,-7.996774193548387,-1.3258064516129031,1.935483870967742,223.22222222222223,31,38.10000000000001,50.2167
34321,32,Valujki,112,34321,NA,NA,-4.435483870967742,-7.880645161290323,-1.53,3.509677419354839,201.88888888888889,31,38.10000000000001,50.2167
34321,33,Valujki,112,34321,NA,NA,-4.738709677419355,-7.964516129032258,-1.3483870967741935,1.2870967741935484,182.125,31,38.10000000000001,50.2167
34321,34,Valujki,112,34321,NA,NA,-5.625806451612903,-9.283333333333333,-2.087096774193548,1.6225806451612903,185.11111111111111,31,38.10000000000001,50.2167
34321,35,Valujki,112,34321,NA,NA,-5.280645161290322,-8.987096774193548,-1.5870967741935484,1.7903225806451613,195,31,38.10000000000001,50.2167
34321,36,Valujki,112,34321,NA,NA,-5.564516129032258,-9.62,-1.8935483870967742,1.3,160,31,38.10000000000001,50.2167
34321,37,Valujki,112,34321,NA,NA,-5.670967741935484,-8.696774193548388,-2.6483870967741936,0.9451612903225807,131.22222222222223,31,38.10000000000001,50.2167
34321,38,Valujki,112,34321,NA,NA,-6.051612903225807,-9.11,-2.93,0.8548387096774194,172.55555555555554,31,38.10000000000001,50.2167
34321,39,Valujki,112,34321,NA,NA,-5.567741935483871,-8.816666666666666,-2.358064516129032,0.3935483870967742,207.71428571428572,31,38.10000000000001,50.2167
34321,40,Valujki,112,34321,NA,NA,-5.235483870967742,-8.261290322580646,-2.412903225806452,1.4225806451612903,157.75,31,38.10000000000001,50.2167
34321,41,Valujki,112,34321,NA,NA,-4.612903225806452,-7.083870967741936,-2.0516129032258066,1.6838709677419355,137.2,31,38.10000000000001,50.2167
34321,42,Valujki,112,34321,NA,NA,-4.309677419354839,-7.270967741935484,-1.8290322580645162,0.8870967741935484,172.11111111111111,31,38.10000000000001,50.2167
34321,43,Valujki,112,34321,NA,NA,-4.480645161290322,-7.854838709677419,-1.1516129032258065,2.1225806451612903,160.3,31,38.10000000000001,50.2167
34321,44,Valujki,112,34321,NA,NA,-5,-8.329032258064515,-1.8483870967741935,1.6483870967741936,174.44444444444446,31,38.10000000000001,50.2167
34321,45,Valujki,112,34321,NA,NA,-3.503225806451613,-6.49,-0.6419354838709678,2.7903225806451615,161,31,38.10000000000001,50.2167
34321,46,Valujki,112,34321,NA,NA,-3.545161290322581,-6.306451612903226,-0.7129032258064516,1.7612903225806453,159,31,38.10000000000001,50.2167
34321,47,Valujki,112,34321,NA,NA,-4.554838709677419,-7.367741935483871,-1.367741935483871,1.5032258064516129,161.625,31,38.10000000000001,50.2167
34321,48,Valujki,112,34321,NA,NA,-4.7935483870967746,-8.148387096774194,-1.3451612903225807,0.9258064516129032,161.22222222222223,31,38.10000000000001,50.2167
34321,49,Valujki,112,34321,NA,NA,-4.880645161290323,-8.751612903225807,-0.7451612903225807,0.6870967741935484,162.57142857142858,31,38.10000000000001,50.2167
34321,50,Valujki,112,34321,NA,NA,-3.3870967741935485,-7.11,-0.16451612903225807,1.1612903225806452,145.6,31,38.10000000000001,50.2167
34321,51,Valujki,112,34321,NA,NA,-3.3129032258064517,-6.806666666666667,-0.06129032258064523,1.7451612903225806,169.875,31,38.10000000000001,50.2167
34321,52,Valujki,112,34321,NA,NA,-3.3806451612903228,-6.306451612903226,-0.45806451612903226,1.0516129032258064,177,31,38.10000000000001,50.2167
34321,53,Valujki,112,34321,NA,NA,-3.6354838709677417,-6.7064516129032254,-0.1483870967741936,1.4129032258064516,127.44444444444444,31,38.10000000000001,50.2167
34321,54,Valujki,112,34321,NA,NA,-4.287096774193548,-7.422580645161291,-0.86,1.4838709677419355,135.44444444444446,31,38.10000000000001,50.2167
34321,55,Valujki,112,34321,NA,NA,-3.067741935483871,-6.59,0.3741935483870968,0.9161290322580645,127.88888888888889,31,38.10000000000001,50.2167
34321,56,Valujki,112,34321,NA,NA,-2.496774193548387,-6.193333333333333,1.0967741935483872,1.7419354838709677,120.25,31,38.10000000000001,50.2167
34321,57,Valujki,112,34321,NA,NA,-2.3451612903225807,-5.561290322580645,1.0967741935483872,1.0193548387096774,115.5,31,38.10000000000001,50.2167
34321,58,Valujki,112,34321,NA,NA,-1.8225806451612903,-5.074193548387097,1.5193548387096774,1.793548387096774,140.5,31,38.10000000000001,50.2167
34321,59,Valujki,112,34321,NA,NA,-1.5161290322580645,-4.593333333333334,1.6533333333333333,1.761290322580645,126.28571428571429,31,38.10000000000001,50.2167
34321,60,Valujki,112,34321,NA,NA,-1.2258064516129032,-4.332258064516129,1.7161290322580645,1.2806451612903227,130.33333333333334,31,38.10000000000001,50.2167
34321,61,Valujki,112,34321,NA,NA,-0.6741935483870968,-3.609677419354839,2.4,1.761290322580645,89.88888888888889,31,38.10000000000001,50.2167
34321,62,Valujki,112,34321,NA,NA,-0.6741935483870968,-4.122580645161291,2.6161290322580646,1.8580645161290323,96.5,31,38.10000000000001,50.2167
34321,63,Valujki,112,34321,NA,NA,-0.022580645161290328,-3.029032258064516,3.141935483870968,1.5290322580645161,130.5,31,38.10000000000001,50.2167
34321,64,Valujki,112,34321,NA,NA,0.46451612903225814,-2.303225806451613,3.566666666666667,1.2774193548387096,171,31,38.10000000000001,50.2167
34321,65,Valujki,112,34321,NA,NA,0.267741935483871,-3.3483870967741938,4.12258064516129,0.7,134.6,31,38.10000000000001,50.2167
34321,66,Valujki,112,34321,NA,NA,-0.2612903225806452,-3.3225806451612905,3.4838709677419355,1.2516129032258065,124.4,31,38.10000000000001,50.2167
34321,67,Valujki,112,34321,NA,NA,-0.40967741935483865,-3.890322580645161,3.358064516129032,0.6129032258064516,167,31,38.10000000000001,50.2167
34321,68,Valujki,112,34321,NA,NA,-0.6225806451612904,-4.464516129032258,3.4419354838709677,0.8806451612903226,139.75,31,38.10000000000001,50.2167
34321,69,Valujki,112,34321,NA,NA,-0.44838709677419347,-4.622580645161291,3.6333333333333333,0.5451612903225806,173,31,38.10000000000001,50.2167
34321,70,Valujki,112,34321,NA,NA,0.164516129032258,-3.858064516129032,4.1899999999999995,1.4935483870967743,173.66666666666666,31,38.10000000000001,50.2167
34321,71,Valujki,112,34321,NA,NA,-0.1,-4.019354838709678,3.9935483870967743,0.7967741935483871,149.75,31,38.10000000000001,50.2167
34321,72,Valujki,112,34321,NA,NA,0.2903225806451613,-3.329032258064516,4.1066666666666665,0.5935483870967742,140.25,31,38.10000000000001,50.2167
34321,73,Valujki,112,34321,NA,NA,1.2096774193548387,-3.2516129032258063,5.787096774193548,0.896774193548387,130.25,31,38.10000000000001,50.2167
34321,74,Valujki,112,34321,NA,NA,2,-1.2838709677419355,5.558064516129032,0.9838709677419355,216,31,38.10000000000001,50.2167
34321,75,Valujki,112,34321,NA,NA,1.2225806451612904,-1.8333333333333333,4.8933333333333335,1.264516129032258,133.66666666666666,31,38.10000000000001,50.2167
34321,76,Valujki,112,34321,NA,NA,-0.16129032258064518,-3.467741935483871,3.53,1.3193548387096774,195.5,31,38.10000000000001,50.2167
34321,77,Valujki,112,34321,NA,NA,-0.23870967741935484,-3.6129032258064515,3.6133333333333333,1.0354838709677419,133.33333333333334,31,38.10000000000001,50.2167
34321,78,Valujki,112,34321,NA,NA,0.7806451612903226,-3.2903225806451615,4.91,1.532258064516129,200.5,31,38.10000000000001,50.2167
34321,79,Valujki,112,34321,NA,NA,1.6709677419354838,-2.2580645161290325,5.8533333333333335,1.729032258064516,159.66666666666666,31,38.10000000000001,50.2167
34321,80,Valujki,112,34321,NA,NA,1.4161290322580644,-2.1333333333333333,5.583870967741936,2.6225806451612903,119.75,31,38.10000000000001,50.2167
34321,81,Valujki,112,34321,NA,NA,1.4806451612903226,-2.432258064516129,5.526666666666666,1.261290322580645,235,31,38.10000000000001,50.2167
34321,82,Valujki,112,34321,NA,NA,1.570967741935484,-2.8133333333333335,5.983333333333333,0.9516129032258065,224.5,31,38.10000000000001,50.2167
34321,83,Valujki,112,34321,NA,NA,2.325806451612903,-2.6903225806451614,7.732258064516129,0.864516129032258,122.25,31,38.10000000000001,50.2167
34321,84,Valujki,112,34321,NA,NA,2.8193548387096774,-1.8129032258064517,7.945161290322581,1.2806451612903227,209.5,31,38.10000000000001,50.2167
34321,85,Valujki,112,34321,NA,NA,3.4419354838709677,-1.2677419354838708,8.754838709677419,0.8096774193548387,200.5,31,38.10000000000001,50.2167
34321,86,Valujki,112,34321,NA,NA,2.661290322580645,-1.8935483870967742,7.767741935483871,0.9387096774193548,371,31,38.10000000000001,50.2167
34321,87,Valujki,112,34321,NA,NA,2.6,-2.261290322580645,7.432258064516129,0.532258064516129,185.5,31,38.10000000000001,50.2167
34321,88,Valujki,112,34321,NA,NA,3.096774193548387,-1.5258064516129033,7.741935483870968,1.7032258064516128,351,31,38.10000000000001,50.2167
34321,89,Valujki,112,34321,NA,NA,3.9516129032258065,-0.3612903225806452,8.664516129032258,0.964516129032258,185,31,38.10000000000001,50.2167
34321,90,Valujki,112,34321,NA,NA,5.287096774193548,0.053333333333333344,10.335483870967742,1.267741935483871,166.66666666666666,31,38.10000000000001,50.2167
34321,91,Valujki,112,34321,NA,NA,6.135483870967742,1.7733333333333332,11.248387096774193,2.229032258064516,102.75,31,38.10000000000001,50.2167
34321,92,Valujki,112,34321,NA,NA,6.280645161290322,1.803225806451613,11.464516129032258,1.1903225806451612,201,31,38.10000000000001,50.2167
34321,93,Valujki,112,34321,NA,NA,5.65483870967742,1.0451612903225806,11.283870967741935,1.8806451612903226,170,31,38.10000000000001,50.2167
34321,94,Valujki,112,34321,NA,NA,5.774193548387097,1.532258064516129,10.641935483870968,0.7258064516129032,130,31,38.10000000000001,50.2167
34321,95,Valujki,112,34321,NA,NA,6.164516129032258,1.064516129032258,11.961290322580645,0.8290322580645162,89,31,38.10000000000001,50.2167
34321,96,Valujki,112,34321,NA,NA,7.093548387096774,1.4645161290322581,13.261290322580646,0.4838709677419355,41,31,38.10000000000001,50.2167
34321,97,Valujki,112,34321,NA,NA,8.161290322580646,2.390322580645161,14.151612903225807,1.4516129032258065,10,31,38.10000000000001,50.2167
34321,98,Valujki,112,34321,NA,NA,8.425806451612903,3.83,13.603225806451613,2.0516129032258066,NA,31,38.10000000000001,50.2167
34321,99,Valujki,112,34321,NA,NA,8.783870967741935,4.145161290322581,13.874193548387098,1.4225806451612903,NA,31,38.10000000000001,50.2167
34321,100,Valujki,112,34321,NA,NA,9.40967741935484,4.174193548387096,15.016129032258064,1.3870967741935485,NA,31,38.10000000000001,50.2167
34321,101,Valujki,112,34321,NA,NA,9.729032258064516,4.145161290322581,15.696774193548388,0.3161290322580645,NA,31,38.10000000000001,50.2167
34321,102,Valujki,112,34321,NA,NA,9.64516129032258,4.486666666666666,15.44516129032258,0.9774193548387097,NA,31,38.10000000000001,50.2167
34321,103,Valujki,112,34321,NA,NA,9.648387096774194,3.9161290322580644,15.751612903225807,2.261290322580645,NA,31,38.10000000000001,50.2167
34321,104,Valujki,112,34321,NA,NA,9.838709677419354,4.04516129032258,15.5,1.935483870967742,NA,31,38.10000000000001,50.2167
34321,105,Valujki,112,34321,NA,NA,9.90967741935484,4.467741935483871,15.548387096774194,1.8064516129032258,NA,31,38.10000000000001,50.2167
34321,106,Valujki,112,34321,NA,NA,10.235483870967743,5.158064516129032,15.538709677419355,1.706451612903226,NA,31,38.10000000000001,50.2167
34321,107,Valujki,112,34321,NA,NA,10.448387096774193,5.325806451612904,15.974193548387097,1.435483870967742,NA,31,38.10000000000001,50.2167
34321,108,Valujki,112,34321,NA,NA,10.780645161290323,5.343333333333334,16.677419354838708,2.3064516129032255,NA,31,38.10000000000001,50.2167
34321,109,Valujki,112,34321,NA,NA,11.306451612903226,5.987096774193549,16.793548387096774,1.2967741935483872,30,31,38.10000000000001,50.2167
34321,110,Valujki,112,34321,NA,NA,10.358064516129032,4.6645161290322585,15.729032258064516,0.9258064516129032,30,31,38.10000000000001,50.2167
34321,111,Valujki,112,34321,NA,NA,10.03225806451613,4.663333333333333,15.503225806451614,1.5580645161290323,NA,31,38.10000000000001,50.2167
34321,112,Valujki,112,34321,NA,NA,10.04516129032258,4.651612903225806,15.390322580645162,2.6032258064516127,10,31,38.10000000000001,50.2167
34321,113,Valujki,112,34321,NA,NA,10.583870967741936,4.3,16.529032258064515,0.6903225806451613,NA,31,38.10000000000001,50.2167
34321,114,Valujki,112,34321,NA,NA,11.1,4.880645161290323,17.364516129032257,1.6225806451612903,NA,31,38.10000000000001,50.2167
34321,115,Valujki,112,34321,NA,NA,11.796774193548387,4.783870967741936,18.219354838709677,0.9548387096774194,NA,31,38.10000000000001,50.2167
34321,116,Valujki,112,34321,NA,NA,12.574193548387097,5.416129032258064,19.196774193548386,0.8903225806451612,NA,31,38.10000000000001,50.2167
34321,117,Valujki,112,34321,NA,NA,13.04516129032258,6.074193548387097,19.66774193548387,0.1870967741935484,NA,31,38.10000000000001,50.2167
34321,118,Valujki,112,34321,NA,NA,13.509677419354839,6.373333333333333,20.270967741935483,1.4580645161290322,NA,31,38.10000000000001,50.2167
34321,119,Valujki,112,34321,NA,NA,12.95483870967742,6.483870967741935,19.203225806451613,1.067741935483871,NA,31,38.10000000000001,50.2167
34321,120,Valujki,112,34321,NA,NA,12.825806451612904,6.480645161290322,18.9,2.487096774193548,NA,31,38.10000000000001,50.2167
34321,121,Valujki,112,34321,NA,NA,13.967741935483872,7.874193548387097,20.20967741935484,0.864516129032258,NA,31,38.10000000000001,50.2167
34321,122,Valujki,112,34321,NA,NA,13.541935483870969,6.458064516129032,20.34516129032258,0.7741935483870968,NA,31,38.10000000000001,50.2167
34321,123,Valujki,112,34321,NA,NA,13.180645161290322,5.864516129032258,20.038709677419355,1.761290322580645,NA,31,38.10000000000001,50.2167
34321,124,Valujki,112,34321,NA,NA,12.948387096774194,6.064516129032258,19.380645161290325,0.4451612903225806,NA,31,38.10000000000001,50.2167
34321,125,Valujki,112,34321,NA,NA,13.464516129032258,6.596774193548387,19.990322580645163,1.3580645161290323,NA,31,38.10000000000001,50.2167
34321,126,Valujki,112,34321,NA,NA,14.09032258064516,7.029032258064516,20.954838709677418,1.4709677419354839,NA,31,38.10000000000001,50.2167
34321,127,Valujki,112,34321,NA,NA,14.361290322580645,7.054838709677419,21.016129032258064,1.032258064516129,NA,31,38.10000000000001,50.2167
34321,128,Valujki,112,34321,NA,NA,14.893548387096775,8.806451612903226,20.961290322580645,1.4225806451612903,NA,31,38.10000000000001,50.2167
34321,129,Valujki,112,34321,NA,NA,13.906451612903226,8.186666666666667,19.741935483870968,2.861290322580645,NA,31,38.10000000000001,50.2167
34321,130,Valujki,112,34321,NA,NA,13.487096774193548,7.790322580645161,19.425806451612903,2.196774193548387,NA,31,38.10000000000001,50.2167
34321,131,Valujki,112,34321,NA,NA,14.580645161290322,8.503225806451614,20.38064516129032,1.2032258064516128,NA,31,38.10000000000001,50.2167
34321,132,Valujki,112,34321,NA,NA,14.919354838709678,8.096774193548388,21.25483870967742,1.7096774193548387,NA,31,38.10000000000001,50.2167
34321,133,Valujki,112,34321,NA,NA,15.187096774193549,8.845161290322581,21.370967741935484,2.8774193548387097,NA,31,38.10000000000001,50.2167
34321,134,Valujki,112,34321,NA,NA,15.125806451612902,8.973333333333333,21.309677419354838,1.1709677419354838,NA,31,38.10000000000001,50.2167
34321,135,Valujki,112,34321,NA,NA,15.048387096774194,9.487096774193548,20.63225806451613,1.3064516129032258,NA,31,38.10000000000001,50.2167
34321,136,Valujki,112,34321,NA,NA,15.480645161290322,8.526666666666667,21.993548387096773,0.2838709677419355,NA,31,38.10000000000001,50.2167
34321,137,Valujki,112,34321,NA,NA,15.664516129032258,9.126666666666667,21.996774193548386,1.129032258064516,NA,31,38.10000000000001,50.2167
34321,138,Valujki,112,34321,NA,NA,16.18,9.613333333333333,22.38,1.9933333333333334,NA,30,38.10000000000001,50.2167
34321,139,Valujki,112,34321,NA,NA,16.34,9.906896551724138,22.823333333333334,0.7966666666666666,NA,30,38.10000000000001,50.2167
34321,140,Valujki,112,34321,NA,NA,16.67,10.26,22.836666666666666,1.7266666666666666,NA,30,38.10000000000001,50.2167
34321,141,Valujki,112,34321,NA,NA,16.673333333333332,10.246666666666666,22.663333333333334,2.3766666666666665,NA,30,38.10000000000001,50.2167
34321,142,Valujki,112,34321,NA,NA,17.17,11.386206896551725,23.21,2.9433333333333334,NA,30,38.10000000000001,50.2167
34321,143,Valujki,112,34321,NA,NA,17.363333333333333,10.286666666666667,23.863333333333333,1.0666666666666667,NA,30,38.10000000000001,50.2167
34321,144,Valujki,112,34321,NA,NA,17.993333333333332,10.883333333333333,24.68,1.4766666666666668,NA,30,38.10000000000001,50.2167
34321,145,Valujki,112,34321,NA,NA,17.793333333333333,11.323333333333334,24.580000000000002,2.67,NA,30,38.10000000000001,50.2167
34321,146,Valujki,112,34321,NA,NA,17.316666666666666,11.313333333333333,23.213333333333335,1.9933333333333332,NA,30,38.10000000000001,50.2167
34321,147,Valujki,112,34321,NA,NA,17.116666666666667,10.876666666666667,22.97,0.89,NA,30,38.10000000000001,50.2167
34321,148,Valujki,112,34321,NA,NA,17.51,10.453333333333333,23.826666666666668,1.68,NA,30,38.10000000000001,50.2167
34321,149,Valujki,112,34321,NA,NA,17.74,11.143333333333333,24.063333333333333,2.3333333333333335,NA,30,38.10000000000001,50.2167
34321,150,Valujki,112,34321,NA,NA,17.983333333333334,11.316666666666666,24.016666666666666,1.3233333333333333,NA,30,38.10000000000001,50.2167
34321,151,Valujki,112,34321,NA,NA,18.98,13.120689655172415,25.15,2.2133333333333334,NA,30,38.10000000000001,50.2167
34321,152,Valujki,112,34321,NA,NA,18.30666666666667,12.955172413793104,24.013333333333332,1.8933333333333333,NA,30,38.10000000000001,50.2167
34321,153,Valujki,112,34321,NA,NA,17.22,11.753333333333334,22.893333333333334,3.28,NA,30,38.10000000000001,50.2167
34321,154,Valujki,112,34321,NA,NA,17.21,10.856666666666667,23.263333333333332,1.7533333333333334,NA,30,38.10000000000001,50.2167
34321,155,Valujki,112,34321,NA,NA,17.706666666666667,11.482758620689655,23.3,0.6699999999999999,NA,30,38.10000000000001,50.2167
34321,156,Valujki,112,34321,NA,NA,18.086666666666666,10.943333333333333,24.363333333333333,1.0466666666666666,NA,30,38.10000000000001,50.2167
34321,157,Valujki,112,34321,NA,NA,18.486666666666668,12.06,24.636666666666667,1.3933333333333333,NA,30,38.10000000000001,50.2167
34321,158,Valujki,112,34321,NA,NA,18.72,11.716666666666667,24.813333333333333,2.046666666666667,NA,30,38.10000000000001,50.2167
34321,159,Valujki,112,34321,NA,NA,19.226666666666667,11.926666666666666,25.77,0.24333333333333332,NA,30,38.10000000000001,50.2167
34321,160,Valujki,112,34321,NA,NA,19.656666666666666,12.316666666666666,26.273333333333333,2.2333333333333334,NA,30,38.10000000000001,50.2167
34321,161,Valujki,112,34321,NA,NA,19.74,12.57,26.236666666666668,0.7166666666666667,NA,30,38.10000000000001,50.2167
34321,162,Valujki,112,34321,NA,NA,20.023333333333333,12.943333333333333,26.643333333333334,0.9666666666666667,NA,30,38.10000000000001,50.2167
34321,163,Valujki,112,34321,NA,NA,20.336666666666666,13.516666666666667,26.78,2.5,NA,30,38.10000000000001,50.2167
34321,164,Valujki,112,34321,NA,NA,20.423333333333332,14.093333333333334,26.746666666666666,1.9666666666666668,NA,30,38.10000000000001,50.2167
34321,165,Valujki,112,34321,NA,NA,20.673333333333332,14.00344827586207,26.81,1.1433333333333333,NA,30,38.10000000000001,50.2167
34321,166,Valujki,112,34321,NA,NA,20.316666666666666,14.476666666666667,26.353333333333335,1.9,NA,30,38.10000000000001,50.2167
34321,167,Valujki,112,34321,NA,NA,20.16,13.716666666666667,26.348275862068967,3.09,NA,30,38.10000000000001,50.2167
34321,168,Valujki,112,34321,NA,NA,20.07,13.993333333333334,26.053333333333335,4.35,NA,30,38.10000000000001,50.2167
34321,169,Valujki,112,34321,NA,NA,19.19333333333333,13.09,25.363333333333333,2.32,NA,30,38.10000000000001,50.2167
34321,170,Valujki,112,34321,NA,NA,19.743333333333332,12.783333333333333,26.086666666666666,2.9899999999999998,NA,30,38.10000000000001,50.2167
34321,171,Valujki,112,34321,NA,NA,20.32,13.196551724137931,26.57,2.243333333333333,NA,30,38.10000000000001,50.2167
34321,172,Valujki,112,34321,NA,NA,20.036666666666665,14.076666666666666,25.623333333333335,1.9466666666666668,NA,30,38.10000000000001,50.2167
34321,173,Valujki,112,34321,NA,NA,20.176666666666666,13.758620689655173,26.11,2.41,NA,30,38.10000000000001,50.2167
34321,174,Valujki,112,34321,NA,NA,20.84,14.706666666666667,26.913333333333334,2.026666666666667,NA,30,38.10000000000001,50.2167
34321,175,Valujki,112,34321,NA,NA,20.63,15.036666666666667,26.596666666666668,3.92,NA,30,38.10000000000001,50.2167
34321,176,Valujki,112,34321,NA,NA,20.643333333333334,14.903333333333334,26.66,1.37,NA,30,38.10000000000001,50.2167
34321,177,Valujki,112,34321,NA,NA,21.373333333333335,14.883333333333333,27.19,2.0633333333333335,NA,30,38.10000000000001,50.2167
34321,178,Valujki,112,34321,NA,NA,21.493333333333332,15.596666666666666,27.576666666666668,4.7,NA,30,38.10000000000001,50.2167
34321,179,Valujki,112,34321,NA,NA,20.94333333333333,15.126666666666667,27.066666666666666,2.5366666666666666,NA,30,38.10000000000001,50.2167
34321,180,Valujki,112,34321,NA,NA,20.46,14.73,26.276666666666667,4.456666666666666,NA,30,38.10000000000001,50.2167
34321,181,Valujki,112,34321,NA,NA,20.366666666666667,14.613333333333333,26.086666666666666,4.336666666666667,NA,30,38.10000000000001,50.2167
34321,182,Valujki,112,34321,NA,NA,20.516666666666666,13.976666666666667,26.543333333333333,1.3833333333333333,NA,30,38.10000000000001,50.2167
34321,183,Valujki,112,34321,NA,NA,20.516666666666666,14.251724137931035,26.526666666666667,2.62,NA,30,38.10000000000001,50.2167
34321,184,Valujki,112,34321,NA,NA,20.64666666666667,14.073333333333334,26.893333333333334,2.3966666666666665,NA,30,38.10000000000001,50.2167
